OID_,Traffic_Station_Locations_OBJECTID,Traffic_Station_Locations_Signing,Traffic_Station_Locations_DOT_ID,Traffic_Station_Locations_CO,Traffic_Station_Locations_FG,Traffic_Station_Locations_Sample_ID,Traffic_Station_Locations_Bridge_ID,Traffic_Station_Locations_RR_Xing,Traffic_Station_Locations_NHS,Traffic_Station_Locations_Speed,Traffic_Station_Locations_Oneway,Traffic_Station_Locations_OLAP_Hier,Traffic_Station_Locations_Lanes,Traffic_Station_Locations_RC_STATION,Traffic_Station_Locations_RG,Traffic_Station_Locations_REGION_COD,Traffic_Station_Locations_COUNTY_COD,Traffic_Station_Locations_COU,Traffic_Station_Locations_CCST,Traffic_Station_Locations_GIS_ID,Traffic_Station_Locations_LOC_ERROR,Traffic_Station_Locations_RCSTA1,Traffic_Station_Locations_RC_Code,Traffic_Station_Locations_FIPS,Traffic_Station_Locations_Station_T1,Traffic_Station_Locations_GeoCode_T,Traffic_Station_Locations_Juris_T,Traffic_Station_Locations_GlobalID,Traffic_Station_Locations_Retired,Traffic_Station_Locations_R_Year,Traffic_Station_Locations_R_Notes,Traffic_Station_Locations_Shape_STLe,AADT_Stats_2023_Table_Description,AADT_Stats_2023_Table_County,AADT_Stats_2023_Table_Route,AADT_Stats_2023_Table_From_Milepoint,AADT_Stats_2023_Table_To_Milepoint,AADT_Stats_2023_Table_Functional_Class,AADT_Stats_2023_Table_Latitude,AADT_Stats_2023_Table_Longitude,AADT_Stats_2023_Table_Year,AADT_Stats_2023_Table_Stat_Type,AADT_Stats_2023_Table_AADT,AADT_Stats_2023_Table_AAWDT,AADT_Stats_2023_Table_Single_Unit_Truck_AADT,AADT_Stats_2023_Table_Combo_Unit_Truck_AADT,AADT_Stats_2023_Table_K_Factor,AADT_Stats_2023_Table_D_Factor,AADT_Stats_2023_Table_Station_Type,Shape_Length
6785,7088, ,275049,1,30, ,552250D, ,Y,0,Y, ,2:0||||,04_3086,11,0,4,61, ,275049011,PARTIAL MATCH FOR THE TO-MEASURE,043086,04,061,3086,2034,01,{0E6A3970-EE1E-4770-95A0-FA81C40E9989}, ,0, ,590.297306569000057,907V  Exit 14 & from DVRG FRM 907V NB OFF&RVSD DR to I95 SB LOWER LEVEL(ON),New york,907V  EXIT 14 &,0,0.37,Urban:Principal Arterial - Interstate,40.847439999999999,-73.942729999999997,2023,Estimated,16868,,1069,682,0.080000000000000,1,Short Term,590.297306567104215
6786,7007, ,312464,1,30, , , , ,0,Y, ,1:0||||,04_2077,11,0,4,61, ,312464011,PARTIAL MATCH FOR THE TO-MEASURE,042077,04,061,2077,2034,04,{44B4D40A-1F8A-4EA8-8234-6D25C8AE38E1}, ,0, ,442.622672201999990,E 25TH ST from 1ST AVE to 3RD AVE,New york,E 25TH ST,0,0.28,Urban:Major Collector,40.739420000000003,-73.980500000000006,2023,Estimated,5717,,397,42,0.060000000000000,1,Short Term,442.622672201214073
6787,7177, ,256604,1,30, , , , ,25,Y, ,1:0||||,04_4069,11,0,4,61, ,256604011,PARTIAL MATCH FOR THE TO-MEASURE,044069,04,061,4069,2034,04,{45FB538D-899D-4972-94DD-400F6F23F8FB}, ,0, ,280.856558959999973,DOWNING ST from VARICK ST to AV OF THE AMRC,New york,DOWNING ST,0,0.17,Urban:Minor Arterial,40.729100000000003,-74.004390000000001,2023,Estimated,439,,9,0,0.070000000000000,1,Short Term,280.856558959928464
6788,7069, ,274867,1,30, , , ,Y,0,Y, ,1:0||||,04_3065,11,0,4,61, ,274867011,PARTIAL MATCH FOR THE TO-MEASURE,043065,04,061,3065,2034,01,{51726706-3883-460F-96A1-A6D9F5D7F8AD}, ,0, ,379.342524807000018,907V EXIT 10 AT from W 79TH ST WB (OFF) to 907V NB (ON),New york,907V EXIT 10 AT,0,0.24,Urban:Principal Arterial - Freeways & Expressways,40.785963000000002,-73.983062000000004,2023,Estimated,8457,,197,30,0.090000000000000,1,Short Term,379.342524805906862
6789,7093, ,274884,1,30, , , ,Y,0,Y, ,1:0||||,04_3091,11,0,4,61, ,274884011,NO ERROR,043091,04,061,3091,2034,01,{D0528389-5EB2-48D7-A7E1-8012E37698AC}, ,0, ,241.402123858000010,907V  Exit 17 D from 907V SB (OFF) to DYCKMAN ST,New york,907V  EXIT 17 D,0,0.15,Urban:Principal Arterial - Freeways & Expressways,40.869064999999999,-73.930964000000003,2023,Estimated,1639,,38,6,0.150000000000000,1,Short Term,241.402140818914688
6790,7006, ,256643,1,30, , , , ,25, , ,1:1||||,04_2076,11,0,4,61, ,256643011,NO ERROR,042076,04,061,2076,2034,04,{43341E0F-1CB4-4A43-A487-06FB240BABC7}, ,0, ,1239.197333889999982,E 2ND ST from BOWERY to E HOUSTON ST,New york,E 2ND ST,0,0.8,Urban:Major Collector,40.722659999999998,-73.984970000000004,2023,Estimated,2707,,113,0,0.070000000000000,1,Short Term,1239.197310523841452
6791,7182, ,256611,1,30, , , , ,30, , ,1:1||||,04_4074,11,0,4,61, ,256611011,PARTIAL MATCH FOR THE TO-MEASURE,044074,04,061,4074,2034,04,{851C88FC-41A4-40C3-B34F-FDBDF83D5A66}, ,0, ,814.561630360999970,E 106TH ST from LEXINGTON AVE to FDR DRIVE,New york,E 106TH ST,0.29,0.8,Urban:Major Collector,40.790064999999998,-73.941018999999997,2023,Actual,7366,,545,13,0.070000000000000,0.69,Short Term,814.561630363133872
6792,7068, ,274865,1,30, , , ,Y,0,Y, ,1:0||||,04_3064,11,0,4,61, ,274865011,NO ERROR,043064,04,061,3064,2034,01,{BE2DFD52-455A-421A-97D4-BEF045BC2676}, ,0, ,289.568522597000026,907V EXIT 10 AT from 907V NB (OFF) to W 79TH ST EB(ON),New york,907V EXIT 10 AT,0,0.18,Urban:Principal Arterial - Freeways & Expressways,40.784928999999998,-73.983439000000004,2023,Estimated,4769,,111,17,0.080000000000000,1,Short Term,289.568522595000331
6793,7005, ,301411,1,30, , , , ,0,Y, ,1:0||||,04_2075,11,0,4,61, ,301411011,PARTIAL MATCH FOR THE TO-MEASURE,042075,04,061,2075,2034,04,{97A9289B-E11A-4AB4-B56A-30960C968C79}, ,0, ,1265.997432070000059,E 11TH ST from 4TH AVE to AVENUE C,New york,E 11TH ST,0,0.79,Urban:Major Collector,40.729799999999997,-73.985010000000003,2023,Actual,1923,,84,1,0.090000000000000,1,Short Term,1265.997432065300018
6794,7004, ,256900,1,30, , , , ,25,Y, ,2:0||||,04_2074,11,0,4,61, ,256900011,PARTIAL MATCH FOR THE TO-MEASURE,042074,04,061,2074,2034,04,{BD474DE9-EC58-463E-A640-B87B29120F1A}, ,0, ,1267.010919920000106,W 40TH ST from DYER AVE to FIFTH AVE,New york,W 40TH ST,0.43,1.22,Urban:Major Collector,40.755094999999997,-73.988733999999994,2023,Actual,5603,,566,18,0.070000000000000,1,Short Term,1267.010905880023984
6795,7149, ,256567,1,30, , , , ,25,Y, ,1:0||||,04_4365,11,0,4,61, ,256567011,NO ERROR,044365,04,061,4365,2034,12,{9D99EC32-E57C-4CBA-A1FD-09A149CD7684}, ,0, ,51.498053572000003,7TH AVE SPUR N from CP WEST DR to AC POWELL JR BLVD,New york,7TH AVE SPUR N,0,0.03,Urban:Minor Arterial,40.799295999999998,-73.955537000000007,2023,Actual,84,,,,0.240000000000000,1,Short Term,51.498053568651315
6796,7003, ,256681,1,30, , , , ,25,Y, ,1:0||||,04_2073,11,0,4,61, ,256681011,PARTIAL MATCH FOR THE TO-MEASURE,042073,04,061,2073,2034,04,{CEE846F8-7B71-456C-9E7D-3C72B493D4E1}, ,0, ,1283.157797509999909,E 64TH ST from FIFTH AVE to YORK AVE,New york,E 64TH ST,0,0.8,Urban:Major Collector,40.763044000000001,-73.960459999999998,2023,Actual,3778,,116,1,0.080000000000000,1,Short Term,1283.157797507000168
6797,7116, ,256523,1,30, , , ,Y,25,Y, ,5:0||||,04_4013,11,0,4,61, ,256523011,NO ERROR,044013,04,061,4013,2034,04,{DE6D581B-247E-4E1D-8D2E-55D55BFF4545}, ,0, ,1625.440633930000104,3RD AVE from E 96TH ST to E 116TH ST,New york,3RD AVE,4.58,5.59,Urban:Principal Arterial - Other,40.787432000000003,-73.947682999999998,2023,Estimated,18511,,2321,150,0.070000000000000,1,Short Term,1625.440647926260681
6798,7002, ,256666,1,30, , , , ,25,Y, ,1:0||||,04_2072,11,0,4,61, ,256666011,PARTIAL MATCH FOR THE TO-MEASURE,042072,04,061,2072,2034,04,{C7313E86-8632-4379-90D3-58EE1CEA6C00}, ,0, ,1223.117200480000065,E 51ST ST from FIFTH AVE to DEAD END,New york,E 51ST ST,0,0.76,Urban:Major Collector,40.757958000000002,-73.973878999999997,2023,Estimated,7254,,504,54,0.060000000000000,1,Short Term,1223.117200481261307
6799,7083, ,274876,1,30, , , ,Y,0,Y, ,1:0||||,04_3081,11,0,4,61, ,274876011,NO ERROR,043081,04,061,3081,2034,01,{24859BFF-2498-4985-A0B7-FE9B2BAF6F8A}, ,0, ,306.000444161000019,907V  Exit 14 & from 907V NB (OFF) to RIVERSIDE DR,New york,907V  EXIT 14 &,0,0.19,Urban:Principal Arterial - Freeways & Expressways,40.845782999999997,-73.944434999999999,2023,Estimated,774,,49,31,0.080000000000000,1,Short Term,306.000444161061239
6800,7001, ,256663,1,30, , , , ,25,Y, ,2:0||||,04_2071,11,0,4,61, ,256663011,NO ERROR,042071,04,061,2071,2034,04,{D4D7DBDF-6FB8-4526-ADDA-8628F4671180}, ,0, ,1255.290812429999960,E 49TH ST from FIFTH AVE to FDR DR,New york,E 49TH ST,0,0.78,Urban:Major Collector,40.755580000000002,-73.972080000000005,2023,Estimated,9979,,494,8,0.060000000000000,1,Short Term,1255.290840187725735
6801,7000, ,256662,1,30, , , , ,0,Y, ,1:0||||,04_2070,11,0,4,61, ,256662011,NO ERROR,042070,04,061,2070,2034,04,{512E1E0B-6A28-4AAB-B65B-57061475AD7F}, ,0, ,159.246429062999994,E 48TH ST from FIFTH AVE to 1ST AVE,New york,E 48TH ST,0,0.65,Urban:Major Collector,40.755589999999998,-73.973979999999997,2023,Actual,2009,,40,1,0.070000000000000,1,Short Term,159.246429063260479
6802,7172, ,256599,1,30, , , , ,25,Y, ,2:0||||,04_4064,11,0,4,61, ,256599011,PARTIAL MATCH FOR THE TO-MEASURE,044064,04,061,4064,2034,04,{3B353779-74E1-4D79-93CB-56F8C2FDC1C9}, ,0, ,284.071548052000026,DESBROSSES ST from WEST ST to HUDSON ST,New york,DESBROSSES ST,0,0.18,Urban:Major Collector,40.723559000000002,-74.010763999999995,2023,Actual,935,,67,6,0.100000000000000,1,Short Term,284.071548052626497
6803,6999, ,256590,1,30, , , , ,25,Y, ,1:0|1:1|2:0||,04_2069,11,0,4,61, ,256590011,NO ERROR,042069,04,061,2069,2034,04,{60F0AE63-3195-4B9D-9D97-260EC606BE85}, ,0, ,1212.797453919999953,CLINTON ST from SOUTH ST to DELANCEY ST,New york,CLINTON ST,0,0.5,Urban:Minor Arterial,40.712463000000000,-73.986969999999999,2023,Actual,3075,,185,14,0.080000000000000,1,Short Term,1212.797422400511550
6804,7139, ,256551,1,30, , , , ,25,Y, ,2:0||||,04_4034,11,0,4,61, ,256551011,PARTIAL MATCH FOR THE TO-MEASURE,044034,04,061,4034,2034,04,{EC310840-9876-4586-935E-56BE3B625E0D}, ,0, ,591.965506101999949,BEDFORD ST from AV OF THE AMRC to CHRISTOPHER ST,New york,BEDFORD ST,0,0.37,Urban:Minor Arterial,40.732115999999998,-74.005295000000004,2023,Actual,1407,,41,1,0.080000000000000,1,Short Term,591.965506102247900
6805,6998, ,256694,1,30, , , , ,25, , ,1:1||||,04_2068,11,0,4,61, ,256694011,NO ERROR,042068,04,061,2068,2034,04,{47702EED-0DDC-4554-9C5A-B983FCE59027}, ,0, ,1271.384346490000098,E 86TH ST from FIFTH AVE to YORK AVE,New york,E 86TH ST,0,0.8,Urban:Minor Arterial,40.779032000000001,-73.954213999999993,2023,Actual,10771,,648,48,0.070000000000000,0.58,Short Term,1271.384323455817366
6806,6997, ,256688,1,30, , , , ,25, , ,1:1||||,04_2067,11,0,4,61, ,256688011,NO ERROR,042067,04,061,2067,2034,04,{159E0A90-FA08-4C11-9FA3-BDA56291AA43}, ,0, ,1287.477736609999965,E 72ND ST from FIFTH AVE to YORK AVE,New york,E 72ND ST,0,0.8,Urban:Minor Arterial,40.771419999999999,-73.964380000000006,2023,Actual,9022,,724,6,0.070000000000000,0.51,Short Term,1287.477701806089726
6807,7144, ,256557,1,30, , , , ,0,Y, ,1:0|1:1|||,04_4039,11,0,4,61, ,256557011,NO ERROR,044039,04,061,4039,2034,04,{76F35BDB-82C3-4132-979F-AFB5D3E524A4}, ,0, ,612.426849617000016,BROAD ST from SOUTH ST to WALL ST,New york,BROAD ST,0,0.38,Urban:Minor Arterial,40.702260000000003,-74.011399999999995,2023,Actual,9136,,503,1,0.080000000000000,0.62,Short Term,612.426849616715799
6808,6996, ,256671,1,30, , , , ,25,Y, ,1:0||||,04_2066,11,0,4,61, ,256671011,PARTIAL MATCH FOR THE TO-MEASURE,042066,04,061,2066,2034,04,{86565260-67E9-46F4-A161-1E7A955088D8}, ,0, ,1284.545116949999965,E 56TH ST from FIFTH AVE to DEAD END,New york,E 56TH ST,0,0.83,Urban:Minor Arterial,40.757080000000002,-73.962310000000002,2023,Estimated,3120,,52,55,0.070000000000000,1,Short Term,1284.545116946329927
6809,7111, ,256914,1,30, , , , ,25,Y, ,1:0||||,04_4006,11,0,4,61, ,256914011,PARTIAL MATCH FOR THE TO-MEASURE,044006,04,061,4006,2034,04,{C9AC98B3-FE9C-49CB-91C0-5920758BCB17}, ,0, ,685.573938431999977,W 53RD ST from BROADWAY to FIFTH AVE,New york,W 53RD ST,0.62,1.05,Urban:Major Collector,40.762107999999998,-73.979787999999999,2023,Actual,5787,,402,5,0.070000000000000,1,Short Term,685.573938433222111
6810,6995, ,256670,1,30, , , , ,25,Y, ,1:0||||,04_2065,11,0,4,61, ,256670011,PARTIAL MATCH FOR THE TO-MEASURE,042065,04,061,2065,2034,04,{1E8D3894-C141-4447-A795-EB21640CDD7D}, ,0, ,1283.058150919999889,E 55TH ST from SUTTON PL S to FIFTH AVE,New york,E 55TH ST,0,0.8,Urban:Minor Arterial,40.759160000000001,-73.968969999999999,2023,Actual,5971,,369,10,0.070000000000000,1,Short Term,1283.058150922074446
6811,7078, ,275637,1,30, , , ,Y,0,Y, ,1:0||||,04_3076,11,0,4,61, ,275637011,NO ERROR,043076,04,061,3076,2034,01,{97A3912C-DECA-44D0-91B7-D241A4CC06D9}, ,0, ,161.208234860000005,907V  Exit 13 a from 907V SB (OFF) to MARGINAL ST,New york,907V  EXIT 13 A,0,0.1,Urban:Principal Arterial - Freeways & Expressways,40.831375999999999,-73.951031000000000,2023,Estimated,1873,,44,7,0.080000000000000,1,Short Term,161.208234860024362
6812,6994, ,256669,1,30, , , , ,25,Y, ,2:0||||,04_2064,11,0,4,61, ,256669011,NO ERROR,042064,04,061,2064,2034,04,{E3DFC7D2-2FD7-4E64-8CAA-8BB2BE05F4B3}, ,0, ,1271.384295860000066,E 54TH ST from FIFTH AVE to SUTTON PL S,New york,E 54TH ST,0,0.79,Urban:Major Collector,40.758704000000002,-73.969708999999995,2023,Actual,5959,,384,6,0.080000000000000,1,Short Term,1271.384314265465264
6813,6993, ,256667,1,30, , , , ,25,Y, ,1:0||||,04_2063,11,0,4,61, ,256667011,NO ERROR,042063,04,061,2063,2034,04,{4BD1FBC1-BEA0-4DCE-A8D2-CCABDEDB4DA5}, ,0, ,1272.981067930000108,E 52ND ST from FIFTH AVE to DEAD END,New york,E 52ND ST,0,0.79,Urban:Major Collector,40.755636000000003,-73.966593000000003,2023,Actual,2490,,104,3,0.080000000000000,1,Short Term,1272.981067931974167
6816,7167, ,256589,1,30, , , , ,25,Y, ,1:0||||,04_4059,11,0,4,61, ,256589011,NO ERROR,044059,04,061,4059,2034,04,{99219C2E-9A78-49EC-A64B-9069E548DD2D}, ,0, ,449.735968140000011,CLARKSON ST from WEST ST to SEVENTH AVE S,New york,CLARKSON ST,0,0.28,Urban:Minor Arterial,40.729588000000000,-74.007721000000004,2023,Actual,4968,,299,22,0.070000000000000,1,Short Term,449.735968140597663
6817,7066, ,274838,1,30, , , ,Y,0,Y, ,1:0||||,04_3062,11,0,4,61, ,274838011,NO ERROR,043062,04,061,3062,2034,01,{DB096C76-F408-4987-BF48-D2AE12C11291}, ,0, ,323.390455491000012,907P at Exit 18 from E 125TH ST to 907L SB (ON),New york,907P AT EXIT 18,0,0.2,Urban:Principal Arterial - Freeways & Expressways,40.800485999999999,-73.930040000000005,2023,Estimated,5090,,119,18,0.120000000000000,1,Short Term,323.390455491134503
6818,6992, ,256562,1,30, , , , ,25,Y, ,1:0|2:0|||,04_2062,11,0,4,61, ,256562011,NO ERROR,042062,04,061,2062,2034,04,{CCE48611-7F0B-473C-B2B3-D219420EF38A}, ,0, ,1230.596661499999982,CABRINI BLVD from W 179TH ST to M CORBIN PLZ,New york,CABRINI BLVD,0,0.78,Urban:Major Collector,40.856166000000002,-73.937548000000007,2023,Actual,1061,,50,1,0.130000000000000,1,Short Term,1230.596685049760254
6819,7134, ,256545,1,30, , , , ,25, , ,1:1||||,04_4029,11,0,4,61, ,256545011,NO ERROR,044029,04,061,4029,2034,04,{DAD9BCAF-0B20-4F40-957F-FE01C121D4FD}, ,0, ,193.121697742999999,BARCLAY ST from GREENWICH ST to CHURCH ST,New york,BARCLAY ST,0.1,0.23,Urban:Minor Arterial,40.713088999999997,-74.010323999999997,2023,Actual,3004,,166,1,0.100000000000000,1,Short Term,193.121741542539496
6820,6990, ,300514,1,30, , , , ,25,Y, ,0:2||||,04_2061,11,0,4,61, ,300514011,NO ERROR,042061,04,061,2061,2034,04,{890147B1-B86A-4118-96FD-8AEE74998E3C}, ,0, ,1007.519673259999990,LAFAYETTE ST from SPRING ST to E 8TH ST,New york,LAFAYETTE ST,0,0.63,Urban:Minor Arterial,40.728360000000002,-73.992649999999998,2023,Estimated,12363,,544,5,0.060000000000000,1,Short Term,1007.519673265723668
6821,7190, ,256627,1,30, , , , ,25,Y, ,1:0||||,04_4081,11,0,4,61, ,256627011,NO ERROR,044081,04,061,4081,2034,04,{6F9E1995-35AC-4CB1-871A-174346D98195}, ,0, ,756.393188000999999,E 15TH ST from FIRST AVE to UNION SQ E,New york,E 15TH ST,0,0.47,Urban:Major Collector,40.733544000000002,-73.985827999999998,2023,Actual,1784,,86,4,0.120000000000000,1,Short Term,756.393232717492651
6822,7065, ,274928,1,30, , , ,Y,0,Y, ,1:0||||,04_3061,11,0,4,61, ,274928011,NO ERROR,043061,04,061,3061,2034,32,{D83FAF70-F61D-4FEF-8068-11EB68E42125}, ,0, ,514.991096081000023,907P at Exit 18 from 907L NB (OFF) to MERGE 907P SB&907L NB OFF,New york,907P AT EXIT 18,0,0.32,Urban:Principal Arterial - Freeways & Expressways,40.798290000000001,-73.929299999999998,2023,Estimated,14107,,329,51,0.070000000000000,1,Short Term,514.991093773704279
6823,6989, ,256744,1,30, , , , ,25,Y, ,1:0|2:0|||,04_2203,11,0,4,61, ,256744011,NO ERROR,042203,04,061,2203,2034,04,{528E28F7-2A3E-4C53-899E-21349F2D0F24}, ,0, ,516.577028332000054,LAFAYETTE ST from SPRING ST to CANAL ST,New york,LAFAYETTE ST,0,0.32,Urban:Minor Arterial,40.720916000000003,-73.998349000000005,2023,Actual,3717,,224,17,0.080000000000000,1,Short Term,516.577028369095842
6824,7106, ,301623,1,30, , , , ,25, , ,3:3||||,04_4001,11,0,4,61, ,301623011,NO ERROR,044001,04,061,4001,2034,04,{58123710-4E04-46FA-B482-152D1A490D9C}, ,0, ,466.710656675999985,PARK AVE from E 59TH ST to E 65TH ST,New york,PARK AVE,0.66,0.95,Urban:Minor Arterial,40.763869999999997,-73.969102000000007,2023,Estimated,37592,,2150,264,0.070000000000000,0.51,Short Term,466.710692354226069
6825,6987, ,256653,1,30, , , , ,25,Y, ,1:0||||,04_2060,11,0,4,61, ,256653011,NO ERROR,042060,04,061,2060,2034,04,{CC9EBECC-C9F1-4F29-B2BA-34488B6E07DB}, ,0, ,1303.638234900000043,E 3RD ST from BOWERY to AVENUE D,New york,E 3RD ST,0,0.81,Urban:Major Collector,40.723300999999999,-73.984570000000005,2023,Actual,2073,,85,1,0.100000000000000,1,Short Term,1303.638234894664720
6826,6986, ,256842,1,30, , , , ,25, , ,1:1||||,04_2059,11,0,4,61, ,256842011,PARTIAL MATCH FOR THE TO-MEASURE,042059,04,061,2059,2034,04,{D8185AF7-7223-4A53-A82D-2A27C5AE7A94}, ,0, ,1346.905136739999989,W 11TH ST from WEST ST to FIFTH AVE,New york,W 11TH ST,0,0.84,Urban:Major Collector,40.735709999999997,-73.999110000000002,2023,Actual,1955,,71,0,0.090000000000000,1,Short Term,1346.905136734819052
6827,6985, ,256700,1,30, , , , ,25, , ,1:1||||,04_2058,11,0,4,61, ,256700011,PARTIAL MATCH FOR THE TO-MEASURE,042058,04,061,2058,2034,04,{381804B4-7255-4E14-A991-A7167F1B8137}, ,0, ,1296.512783070000069,E BROADWAY from CHATHAM SQUARE to GRAND ST,New york,E BROADWAY,0,0.83,Urban:Minor Arterial,40.713749999999997,-73.993620000000007,2023,Estimated,9028,,942,2,0.070000000000000,0.53,Short Term,1296.512783074119625
6828,7129, ,256536,1,30, , , , ,25, , ,1:1||||,04_4024,11,0,4,61, ,256536011,NO ERROR,044024,04,061,4024,2034,04,{AD8D1EEC-CA17-414E-BCF5-431ED4A50F56}, ,0, ,706.901240394999945,AMSTERDAM AVE from W 181ST ST to W 190TH ST,New york,AMSTERDAM AVE,6.13,6.57,Urban:Major Collector,40.850296999999998,-73.929328999999996,2023,Actual,7162,,396,3,0.090000000000000,0.55,Short Term,706.901263549244732
6829,6984, ,256668,1,30, , , , ,25,Y, ,1:0|2:0|||,04_2057,11,0,4,61, ,256668011,NO ERROR,042057,04,061,2057,2034,04,{191BE949-B86A-47D8-B717-A93D5B723278}, ,0, ,1319.664705160000040,E 53RD ST from FIFTH AVE to SUTTON PL S,New york,E 53RD ST,0,0.79,Urban:Major Collector,40.758090000000003,-73.970219999999998,2023,Actual,6420,,289,6,0.070000000000000,1,Short Term,1319.664718696244790
6830,7096, ,274793,1,30, ,223201C, ,Y,0,Y, ,2:0||||,04_3803,11,0,4,61, ,274793011,PARTIAL MATCH FOR THE TO-MEASURE,043803,04,061,3803,2034,01,{95276260-C202-423B-BF8E-10FFE471E055}, ,0, ,175.017246207999989,907L Exit 2 at from DIVERGE TO BROOKLYN BR&RO PL to ROBERT F WAGNER SR PL,New york,907L EXIT 2 AT,0.08,0.19,Urban:Principal Arterial - Freeways & Expressways,40.709024999999997,-73.999908000000005,2023,Estimated,8872,,218,0,0.090000000000000,1,Short Term,175.017246208154944
6831,6983, ,256540,1,30, , , , ,25, , ,1:1||||,04_2056,11,0,4,61, ,256540011,NO ERROR,042056,04,061,2056,2034,04,{D5FEFBEC-8BE2-4FE6-84F0-0B479024B71E}, ,0, ,1320.096925560000045,AVENUE C from E HOUSTON ST to E 18TH ST,New york,AVENUE C,0,0.81,Urban:Minor Arterial,40.721930000000000,-73.980390000000000,2023,Actual,5909,,486,5,0.080000000000000,0.54,Short Term,1320.096925559176043
6832,7185, ,256618,1,30, , , , ,25, , ,1:1||||,04_4077,11,0,4,61, ,256618011,NO ERROR,044077,04,061,4077,2034,04,{278262AE-EECE-4168-968E-16AFBA449FA0}, ,0, ,225.308657871999998,E 126TH ST from SECOND AVE to FIRST AVE,New york,E 126TH ST,0.52,0.65,Urban:Minor Arterial,40.802892999999997,-73.931749999999994,2023,Actual,3687,,510,1,0.070000000000000,1,Short Term,225.308675248360402
6833,7064, ,274836,1,30, , , ,Y,0,Y, ,2:0||||,04_3060,11,0,4,61, ,274836011,PARTIAL MATCH FOR THE TO-MEASURE,043060,04,061,3060,2034,32,{4F7479B4-2C24-48DE-918D-94C10A37542D}, ,0, ,896.844555664000040,907P at Exit 18 from TRIBOROUGH BRIDGE to 907L SB (ON),New york,907P AT EXIT 18,0,0.56,Urban:Principal Arterial - Freeways & Expressways,40.798282000000000,-73.929368999999994,2023,Estimated,30303,,707,109,0.080000000000000,1,Short Term,896.844555664203881
6834,6982, ,256766,1,30, ,2246500, , ,25, , ,1:1||||,04_2055,11,0,4,61, ,256766011,PARTIAL MATCH FOR THE TO-MEASURE,042055,04,061,2055,2034,04,{3A5D6454-F3F2-4A44-9EF2-F12AA4E50048}, ,0, ,1306.998665999999957,M CORBIN DR from FT WASHINGTON AVE to M CORBIN DR,New york,M CORBIN DR,0,0.31,Urban:Minor Arterial,40.862189999999998,-73.932569999999998,2023,Estimated,1781,,137,3,0.080000000000000,0.57,Short Term,1306.998665998549995
6835,6981, ,256692,1,30, , , , ,25,Y, ,1:0||||,04_2054,11,0,4,61, ,256692011,NO ERROR,042054,04,061,2054,2034,04,{0B001BF9-E23D-4355-93A8-FBDA11D1FD97}, ,0, ,1384.038594599999897,E 7TH ST from THIRD AVE to AVENUE D,New york,E 7TH ST,0,0.83,Urban:Major Collector,40.726478999999998,-73.984527000000000,2023,Actual,1806,,114,2,0.080000000000000,1,Short Term,1384.038614915599510
6836,7152, ,256571,1,30, , , , ,25, , ,1:1||||,04_4047,11,0,4,61, ,256571011,NO ERROR,044047,04,061,4047,2034,04,{FD3D2A61-1DC5-4E6C-97B3-46840FDB00EA}, ,0, ,115.796940816000003,CP CENTER DR from TERRACE DR to CP WEST DR,New york,CP CENTER DR,0,0.21,Urban:Minor Arterial,40.776007999999997,-73.974027000000007,2023,Actual,163,,,,0.170000000000000,1,Short Term,115.796987385671770
6837,6980, ,256774,1,30, , , , ,25, , ,1:1||||,04_2053,11,0,4,61, ,256774011,PARTIAL MATCH FOR THE TO-MEASURE,042053,04,061,2053,2034,04,{220A8BA9-84CD-4238-A97A-DAD94CF09039}, ,0, ,1426.089440790000026,MOTT ST from WORTH ST to BLEECKER ST,New york,MOTT ST,0,0.89,Urban:Minor Arterial,40.717336000000003,-73.997399000000001,2023,Actual,2168,,96,1,0.110000000000000,1,Short Term,1426.089440784576482
6838,7119, ,256525,1,30, , , , ,25, , ,1:1||||,04_4016,11,0,4,61, ,256525011,NO ERROR,044016,04,061,4016,2034,04,{3A0A29CE-FF4B-4044-8549-995195E80C8D}, ,0, ,565.326216617999989,5TH AVE from E 124TH ST to E 135TH ST,New york,5TH AVE,0,0.55,Urban:Minor Arterial,40.806747000000001,-73.942048999999997,2023,Actual,10662,,641,48,0.090000000000000,1,Short Term,565.326174328190518
6839,6979, ,256730,1,30, , , , ,25, , ,1:0|1:1|||,04_2052,11,0,4,61, ,256730011,NO ERROR,042052,04,061,2052,2034,04,{7185C6A8-92EA-4AA8-94F8-C6BAF69A8058}, ,0, ,1432.319050410000045,HENRY ST from OLIVER ST to GRAND ST,New york,HENRY ST,0,0.9,Urban:Minor Arterial,40.713279999999997,-73.991399999999999,2023,Actual,975,,59,4,0.090000000000000,1,Short Term,1432.319011920752246
6840,7157, ,256579,1,30, , , , ,25, , ,1:1||||,04_4052,11,0,4,61, ,256579011,NO ERROR,044052,04,061,4052,2034,04,{BE350D4C-CF1F-4456-A7AE-F7259DA6148D}, ,0, ,1802.468895010000097,CENTRAL PK W from W 66TH ST to W 86TH ST,New york,CENTRAL PK W,0.33,1.34,Urban:Minor Arterial,40.780647000000002,-73.972744000000006,2023,Actual,17524,,805,10,0.090000000000000,0.64,Short Term,1802.468866750892630
